"order_number","order_date","delivery_date","quantity","customer_country","customer_state","product_category"
1835030,"2020-01-09","2020-01-14",1,"United States","Minnesota","Cameras and camcorders"
1835033,"2020-01-09","2020-01-14",3,"United States","Pennsylvania","Computers"
1835033,"2020-01-09","2020-01-14",8,"United States","Pennsylvania","Computers"
1835035,"2020-01-09","2020-01-11",1,"United States","Maryland","Cell phones"
1835035,"2020-01-09","2020-01-11",4,"United States","Maryland","Cell phones"
1835038,"2020-01-09","2020-01-13",1,"Germany","Sachsen-Anhalt","Computers"
1835038,"2020-01-09","2020-01-13",8,"Germany","Sachsen-Anhalt","Computers"
1835038,"2020-01-09","2020-01-13",4,"Germany","Sachsen-Anhalt","Cameras and camcorders"
1835038,"2020-01-09","2020-01-13",6,"Germany","Sachsen-Anhalt","Games and Toys"
1835043,"2020-01-09","2020-01-12",3,"United States","Ohio","Computers"
1835043,"2020-01-09","2020-01-12",2,"United States","Ohio","TV and Video"
1835043,"2020-01-09","2020-01-12",6,"United States","Ohio","Audio"
1835046,"2020-01-09","2020-01-18",1,"United Kingdom","Peterborough","Home Appliances"
1835046,"2020-01-09","2020-01-18",3,"United Kingdom","Peterborough","Audio"
1836002,"2020-01-10","2020-01-16",1,"United States","Tennessee","Computers"
1836004,"2020-01-10","2020-01-15",1,"United Kingdom","Wiltshire","Computers"
1836007,"2020-01-10","2020-01-12",3,"Canada","British Columbia","Audio"
1836008,"2020-01-10","2020-01-14",2,"United States","Mississippi","Computers"
1836009,"2020-01-10","2020-01-13",7,"United Kingdom","Perth and Kinross","Games and Toys"
1836009,"2020-01-10","2020-01-13",4,"United Kingdom","Perth and Kinross","Music, Movies and Audio Books"
1836009,"2020-01-10","2020-01-13",3,"United Kingdom","Perth and Kinross","Computers"
1836019,"2020-01-10","2020-01-13",6,"United States","Michigan","Cameras and camcorders"
1836021,"2020-01-10","2020-01-15",8,"United States","Louisiana","Computers"
1836021,"2020-01-10","2020-01-15",6,"United States","Louisiana","Computers"
1836023,"2020-01-10","2020-01-13",6,"Australia","South Australia","Cameras and camcorders"
1836023,"2020-01-10","2020-01-13",1,"Australia","South Australia","Computers"
1836023,"2020-01-10","2020-01-13",2,"Australia","South Australia","Computers"
1836023,"2020-01-10","2020-01-13",4,"Australia","South Australia","Cameras and camcorders"
1837003,"2020-01-11","2020-01-16",5,"United States","Indiana","Computers"
1837004,"2020-01-11","2020-01-16",2,"United Kingdom","Fife","Computers"
1837004,"2020-01-11","2020-01-16",3,"United Kingdom","Fife","Audio"
1837004,"2020-01-11","2020-01-16",3,"United Kingdom","Fife","Audio"
1837006,"2020-01-11","2020-01-14",2,"France","Pays de la Loire","Cell phones"
1837010,"2020-01-11","2020-01-15",2,"Italy","Ascoli Piceno","Computers"
1837012,"2020-01-11","2020-01-13",1,"United States","Utah","Computers"
1837020,"2020-01-11","2020-01-15",4,"France","Provence-Alpes-Côte d'Azur","Music, Movies and Audio Books"
1837020,"2020-01-11","2020-01-15",2,"France","Provence-Alpes-Côte d'Azur","Computers"
1837020,"2020-01-11","2020-01-15",7,"France","Provence-Alpes-Côte d'Azur","Computers"
1837031,"2020-01-11","2020-01-15",2,"Canada","Quebec","Computers"
1837035,"2020-01-11","2020-01-12",1,"Germany","Baden-Württemberg","Audio"
1837035,"2020-01-11","2020-01-12",1,"Germany","Baden-Württemberg","Games and Toys"
1838003,"2020-01-12","2020-01-14",1,"United States","Indiana","Computers"
1839001,"2020-01-13","2020-01-19",6,"United States","Pennsylvania","Cameras and camcorders"
1839001,"2020-01-13","2020-01-19",2,"United States","Pennsylvania","Cameras and camcorders"
1839001,"2020-01-13","2020-01-19",6,"United States","Pennsylvania","Computers"
1839001,"2020-01-13","2020-01-19",2,"United States","Pennsylvania","Games and Toys"
1839005,"2020-01-13","2020-01-15",7,"United States","Arizona","Computers"
1839008,"2020-01-13","2020-01-16",3,"United States","Missouri","TV and Video"
1839008,"2020-01-13","2020-01-16",6,"United States","Missouri","Audio"
1839010,"2020-01-13","2020-01-17",1,"United States","New Jersey","Computers"
1839014,"2020-01-13","2020-01-17",3,"United States","Pennsylvania","Music, Movies and Audio Books"
1839014,"2020-01-13","2020-01-17",1,"United States","Pennsylvania","Computers"
1839014,"2020-01-13","2020-01-17",2,"United States","Pennsylvania","Music, Movies and Audio Books"
1839015,"2020-01-13","2020-01-16",3,"United States","Virginia","Cell phones"
1839015,"2020-01-13","2020-01-16",1,"United States","Virginia","Computers"
1839016,"2020-01-13","2020-01-15",2,"Germany","Brandenburg","Computers"
1839016,"2020-01-13","2020-01-15",7,"Germany","Brandenburg","Home Appliances"
1839018,"2020-01-13","2020-01-17",1,"United States","California","Computers"
1839019,"2020-01-13","2020-01-17",2,"Canada","Nova Scotia","Computers"
1839019,"2020-01-13","2020-01-17",3,"Canada","Nova Scotia","Computers"
1839019,"2020-01-13","2020-01-17",3,"Canada","Nova Scotia","TV and Video"
1840001,"2020-01-14","2020-01-18",4,"United States","Minnesota","Audio"
1840003,"2020-01-14","2020-01-18",1,"Germany","Freistaat Bayern","Cell phones"
1840004,"2020-01-14","2020-01-17",1,"United Kingdom","Kirkcudbrightshire","Cameras and camcorders"
1840004,"2020-01-14","2020-01-17",4,"United Kingdom","Kirkcudbrightshire","Computers"
1840004,"2020-01-14","2020-01-17",2,"United Kingdom","Kirkcudbrightshire","Music, Movies and Audio Books"
1840004,"2020-01-14","2020-01-17",5,"United Kingdom","Kirkcudbrightshire","Computers"
1840005,"2020-01-14","2020-01-15",3,"United States","Tennessee","Music, Movies and Audio Books"
1840008,"2020-01-14","2020-01-18",6,"United States","Missouri","Music, Movies and Audio Books"
1840008,"2020-01-14","2020-01-18",1,"United States","Missouri","Audio"
1840010,"2020-01-14","2020-01-22",2,"Australia","Queensland","Computers"
1840012,"2020-01-14","2020-01-17",2,"Italy","Firenze","Home Appliances"
1840012,"2020-01-14","2020-01-17",4,"Italy","Firenze","TV and Video"
1840012,"2020-01-14","2020-01-17",2,"Italy","Firenze","Computers"
1840012,"2020-01-14","2020-01-17",4,"Italy","Firenze","Cell phones"
1840016,"2020-01-14","2020-01-17",1,"United States","Missouri","Music, Movies and Audio Books"
1840016,"2020-01-14","2020-01-17",2,"United States","Missouri","Cell phones"
1840016,"2020-01-14","2020-01-17",3,"United States","Missouri","Cameras and camcorders"
1840016,"2020-01-14","2020-01-17",8,"United States","Missouri","Cell phones"
1840020,"2020-01-14","2020-01-19",7,"United Kingdom","Carlisle","Home Appliances"
1841001,"2020-01-15","2020-01-17",8,"Netherlands","Noord-Holland","Cell phones"
1841001,"2020-01-15","2020-01-17",1,"Netherlands","Noord-Holland","Audio"
1841017,"2020-01-15","2020-01-20",3,"Canada","Ontario","Music, Movies and Audio Books"
1841017,"2020-01-15","2020-01-20",1,"Canada","Ontario","Cell phones"
1841021,"2020-01-15","2020-01-19",2,"France","Île-de-France","Cameras and camcorders"
1841021,"2020-01-15","2020-01-19",1,"France","Île-de-France","Cell phones"
1841021,"2020-01-15","2020-01-19",1,"France","Île-de-France","Cell phones"
1841021,"2020-01-15","2020-01-19",2,"France","Île-de-France","Games and Toys"
1841021,"2020-01-15","2020-01-19",1,"France","Île-de-France","Cell phones"
1841022,"2020-01-15","2020-01-18",1,"United States","Kansas","Computers"
1841023,"2020-01-15","2020-01-16",10,"United States","Washington","Computers"
1841023,"2020-01-15","2020-01-16",2,"United States","Washington","Computers"
1841023,"2020-01-15","2020-01-16",3,"United States","Washington","TV and Video"
1841023,"2020-01-15","2020-01-16",1,"United States","Washington","Cameras and camcorders"
1841033,"2020-01-15","2020-01-18",4,"Australia","South Australia","Music, Movies and Audio Books"
1842004,"2020-01-16","2020-01-20",2,"Canada","British Columbia","Music, Movies and Audio Books"
1842008,"2020-01-16","2020-01-19",9,"United States","Pennsylvania","Computers"
1842008,"2020-01-16","2020-01-19",2,"United States","Pennsylvania","Cell phones"
1842021,"2020-01-16","2020-01-21",1,"United States","Texas","Cell phones"
1842025,"2020-01-16","2020-01-20",2,"United States","Virginia","Games and Toys"
1842031,"2020-01-16","2020-01-22",3,"United States","Illinois","Music, Movies and Audio Books"
1842031,"2020-01-16","2020-01-22",1,"United States","Illinois","Audio"
1842031,"2020-01-16","2020-01-22",4,"United States","Illinois","Audio"
1842031,"2020-01-16","2020-01-22",8,"United States","Illinois","Cell phones"
1842033,"2020-01-16","2020-01-22",2,"France","Île-de-France","Computers"
1842033,"2020-01-16","2020-01-22",2,"France","Île-de-France","Cell phones"
1842037,"2020-01-16","2020-01-20",6,"United States","California","Games and Toys"
1842037,"2020-01-16","2020-01-20",5,"United States","California","Music, Movies and Audio Books"
1842038,"2020-01-16","2020-01-22",1,"United States","California","Games and Toys"
1842038,"2020-01-16","2020-01-22",7,"United States","California","TV and Video"
1842038,"2020-01-16","2020-01-22",5,"United States","California","Cell phones"
1842038,"2020-01-16","2020-01-22",4,"United States","California","Computers"
1843000,"2020-01-17","2020-01-23",3,"Netherlands","Overijssel","Cameras and camcorders"
1843001,"2020-01-17","2020-01-21",10,"United States","Kansas","Cell phones"
1843001,"2020-01-17","2020-01-21",2,"United States","Kansas","Computers"
1843001,"2020-01-17","2020-01-21",4,"United States","Kansas","Games and Toys"
1843001,"2020-01-17","2020-01-21",3,"United States","Kansas","Home Appliances"
1843001,"2020-01-17","2020-01-21",3,"United States","Kansas","Audio"
1843001,"2020-01-17","2020-01-21",4,"United States","Kansas","Games and Toys"
1843004,"2020-01-17","2020-01-19",1,"United States","Illinois","Home Appliances"
1843004,"2020-01-17","2020-01-19",1,"United States","Illinois","Cell phones"
1843005,"2020-01-17","2020-01-20",2,"United States","Maryland","Music, Movies and Audio Books"
1843011,"2020-01-17","2020-01-22",1,"United States","California","TV and Video"
1843013,"2020-01-17","2020-01-19",5,"United States","New York","Cell phones"
1843013,"2020-01-17","2020-01-19",7,"United States","New York","Cameras and camcorders"
1843013,"2020-01-17","2020-01-19",3,"United States","New York","Computers"
1843021,"2020-01-17","2020-01-20",1,"United States","New Hampshire","Computers"
1843022,"2020-01-17","2020-01-21",2,"United States","New York","TV and Video"
1843023,"2020-01-17","2020-01-23",4,"United Kingdom","East Hertfordshire","Computers"
1843024,"2020-01-17","2020-01-21",6,"Australia","Queensland","Music, Movies and Audio Books"
1843024,"2020-01-17","2020-01-21",5,"Australia","Queensland","Home Appliances"
1843026,"2020-01-17","2020-01-22",7,"United Kingdom","Wirral","Audio"
1843026,"2020-01-17","2020-01-22",2,"United Kingdom","Wirral","Cameras and camcorders"
1844000,"2020-01-18","2020-01-24",1,"United States","Indiana","Audio"
1844001,"2020-01-18","2020-01-23",2,"Netherlands","Noord-Holland","Computers"
1844002,"2020-01-18","2020-01-25",2,"United States","Kentucky","Audio"
1844002,"2020-01-18","2020-01-25",1,"United States","Kentucky","Computers"
1844005,"2020-01-18","2020-01-21",8,"Netherlands","Noord-Brabant","Computers"
1844010,"2020-01-18","2020-01-20",4,"United Kingdom","Aylesbury Vale","TV and Video"
1844012,"2020-01-18","2020-01-22",2,"United Kingdom","Shropshire","Games and Toys"
1844018,"2020-01-18","2020-01-21",9,"Canada","Ontario","Games and Toys"
1844023,"2020-01-18","2020-01-20",1,"Germany","Rheinland-Pfalz","Cell phones"
1844023,"2020-01-18","2020-01-20",1,"Germany","Rheinland-Pfalz","Cameras and camcorders"
1844023,"2020-01-18","2020-01-20",2,"Germany","Rheinland-Pfalz","Cell phones"
1844023,"2020-01-18","2020-01-20",5,"Germany","Rheinland-Pfalz","Computers"
1844023,"2020-01-18","2020-01-20",5,"Germany","Rheinland-Pfalz","Home Appliances"
1844023,"2020-01-18","2020-01-20",3,"Germany","Rheinland-Pfalz","Cameras and camcorders"
1844025,"2020-01-18","2020-01-20",1,"Canada","Quebec","Games and Toys"
1844027,"2020-01-18","2020-01-19",4,"United States","Pennsylvania","Audio"
1844033,"2020-01-18","2020-01-24",2,"France","Île-de-France","Computers"
1844033,"2020-01-18","2020-01-24",2,"France","Île-de-France","Cell phones"
1844033,"2020-01-18","2020-01-24",3,"France","Île-de-France","Computers"
1844033,"2020-01-18","2020-01-24",3,"France","Île-de-France","Cell phones"
1844036,"2020-01-18","2020-01-21",3,"United States","Ohio","Cameras and camcorders"
1844041,"2020-01-18","2020-01-20",1,"United States","Florida","Games and Toys"
1844041,"2020-01-18","2020-01-20",4,"United States","Florida","Cell phones"
1844042,"2020-01-18","2020-01-21",1,"United States","Florida","Computers"
1844042,"2020-01-18","2020-01-21",2,"United States","Florida","Home Appliances"
1844042,"2020-01-18","2020-01-21",2,"United States","Florida","Computers"
1844043,"2020-01-18","2020-01-21",4,"United States","New Jersey","Cell phones"
1844043,"2020-01-18","2020-01-21",1,"United States","New Jersey","Cell phones"
1844043,"2020-01-18","2020-01-21",2,"United States","New Jersey","Audio"
1844043,"2020-01-18","2020-01-21",3,"United States","New Jersey","Games and Toys"
1844043,"2020-01-18","2020-01-21",1,"United States","New Jersey","Games and Toys"
1844045,"2020-01-18","2020-01-21",8,"United States","Florida","Games and Toys"
1846000,"2020-01-20","2020-01-30",1,"Australia","Victoria","Computers"
1846003,"2020-01-20","2020-01-27",2,"Netherlands","Limburg","Cameras and camcorders"
1846003,"2020-01-20","2020-01-27",3,"Netherlands","Limburg","TV and Video"
1846003,"2020-01-20","2020-01-27",1,"Netherlands","Limburg","Cell phones"
1846003,"2020-01-20","2020-01-27",7,"Netherlands","Limburg","Games and Toys"
1846003,"2020-01-20","2020-01-27",1,"Netherlands","Limburg","Games and Toys"
1846003,"2020-01-20","2020-01-27",2,"Netherlands","Limburg","Music, Movies and Audio Books"
1846005,"2020-01-20","2020-01-25",7,"France","Île-de-France","Games and Toys"
1846005,"2020-01-20","2020-01-25",1,"France","Île-de-France","Cameras and camcorders"
1846011,"2020-01-20","2020-01-25",8,"France","Pays de la Loire","Computers"
1846014,"2020-01-20","2020-01-25",3,"Germany","Schleswig-Holstein","Cameras and camcorders"
1846018,"2020-01-20","2020-01-24",4,"France","Île-de-France","Home Appliances"
1846018,"2020-01-20","2020-01-24",7,"France","Île-de-France","Music, Movies and Audio Books"
1846018,"2020-01-20","2020-01-24",5,"France","Île-de-France","Audio"
1847000,"2020-01-21","2020-01-24",7,"United Kingdom","Kent","Audio"
1847000,"2020-01-21","2020-01-24",3,"United Kingdom","Kent","Games and Toys"
1847015,"2020-01-21","2020-01-25",4,"United Kingdom","Wycombe","Cell phones"
1847015,"2020-01-21","2020-01-25",1,"United Kingdom","Wycombe","Computers"
1847017,"2020-01-21","2020-01-23",2,"United States","California","Games and Toys"
1847017,"2020-01-21","2020-01-23",3,"United States","California","Computers"
1847017,"2020-01-21","2020-01-23",3,"United States","California","Games and Toys"
1847017,"2020-01-21","2020-01-23",3,"United States","California","Games and Toys"
1847017,"2020-01-21","2020-01-23",4,"United States","California","Games and Toys"
1847017,"2020-01-21","2020-01-23",7,"United States","California","Cell phones"
1847017,"2020-01-21","2020-01-23",4,"United States","California","Cell phones"
1847022,"2020-01-21","2020-01-22",4,"United States","Colorado","Home Appliances"
1847024,"2020-01-21","2020-01-25",1,"United States","New York","Cell phones"
1848003,"2020-01-22","2020-01-30",7,"United States","Texas","Music, Movies and Audio Books"
1848003,"2020-01-22","2020-01-30",2,"United States","Texas","Cell phones"
1848003,"2020-01-22","2020-01-30",5,"United States","Texas","Computers"
1848003,"2020-01-22","2020-01-30",6,"United States","Texas","TV and Video"
1848003,"2020-01-22","2020-01-30",4,"United States","Texas","TV and Video"
1848007,"2020-01-22","2020-01-25",1,"United States","Michigan","Cameras and camcorders"
1848007,"2020-01-22","2020-01-25",2,"United States","Michigan","Computers"
1848007,"2020-01-22","2020-01-25",4,"United States","Michigan","TV and Video"
1848011,"2020-01-22","2020-01-26",2,"United States","Arizona","Cell phones"
1848012,"2020-01-22","2020-01-25",3,"United States","Washington","Cameras and camcorders"
1848012,"2020-01-22","2020-01-25",6,"United States","Washington","Audio"
1848012,"2020-01-22","2020-01-25",2,"United States","Washington","Cell phones"
